Date,US_dollar,Euro,Japanese_yen,Canadian_dollar,Indian_rupee,Chinese_renmimbi,Indonesian_rupiah,UAE_dirham,Thai_baht,Vietnamese_dong,Egyptian_pound,Korean_won,Russian_ruble,SouthAfrican_rand,Australian_dollar
8/15/1979,301.9,182.8,"65,116.20",351.8,"2,409.80",#N/A,"187,919.30","1,149.70","6,151.90",#N/A,#N/A,"148,479.50",#N/A,251.9,265.8
8/16/1979,297.9,180.3,"64,350.70",347,"2,391.40",#N/A,"186,480.20","1,140.90","6,104.80",#N/A,#N/A,"147,342.50",#N/A,249.4,264.1
8/17/1979,300.6,182,"64,911.40",349.3,"2,413.50",#N/A,"188,202.60","1,151.40","6,161.20",#N/A,#N/A,"148,703.40",#N/A,249.5,264.8
8/20/1979,298.8,180.9,"65,015.90",349.7,"2,412.20",#N/A,"188,115.40","1,128.00","6,158.30",#N/A,#N/A,"148,634.40",#N/A,249,265.5
8/21/1979,300.5,182,"65,064.10",348,"2,421.60",#N/A,"188,841.20","1,132.40","6,182.10",#N/A,#N/A,"149,207.90",#N/A,250.7,265.2
8/22/1979,311,188.2,"68,363.00",363.2,"2,516.30",#N/A,"196,223.40","1,176.60","6,423.80",#N/A,#N/A,"155,040.80",#N/A,260.7,276.5
8/23/1979,310.1,187.5,"67,814.10",360.6,"2,494.20",#N/A,"194,500.30","1,166.30","6,367.40",#N/A,#N/A,"153,679.30",#N/A,259.4,274.7
8/24/1979,314.8,190.3,"69,005.80",367.1,"2,524.90",#N/A,"196,687.90","1,180.70","6,418.00",#N/A,#N/A,"155,581.40",#N/A,261.8,279.1
8/27/1979,314.8,190.3,"69,005.80",367.1,"2,524.90",#N/A,"196,687.90","1,187.80","6,418.00",#N/A,#N/A,"155,581.40",#N/A,261.8,279.1
8/28/1979,316.8,191.7,"69,720.10",369.3,"2,519.10",#N/A,"196,219.80","1,185.00","6,402.70",#N/A,#N/A,"155,211.20",#N/A,264.1,280.7
8/29/1979,315.2,190.7,"69,669.40",368.3,"2,497.10",#N/A,"194,508.60","1,174.60","6,346.90",#N/A,#N/A,"153,857.60",#N/A,262.1,279.1
8/30/1979,319.2,193.3,"70,216.90",373.3,"2,542.20",#N/A,"198,017.20","1,195.80","6,461.40",#N/A,#N/A,"156,632.90",#N/A,266.4,282.9
8/31/1979,315.1,190.4,"69,957.50",370.4,"2,527.70",#N/A,"196,888.00","1,189.00","6,424.50",#N/A,#N/A,"153,643.90",#N/A,265.4,281.6
9/3/1979,322.9,195.2,"70,663.60",372.2,"2,545.30",#N/A,"199,562.50","1,210.20","6,482.60",#N/A,#N/A,"154,726.90",#N/A,267,283.5
9/4/1979,325,196.3,"71,652.30",378.4,"2,594.10",#N/A,"203,376.80","1,233.30","6,606.50",#N/A,#N/A,"157,684.20",#N/A,270.3,287.3
9/5/1979,329,198.6,"72,842.20",384.5,"2,629.20",#N/A,"206,129.50","1,250.00","6,695.90",#N/A,#N/A,"159,818.40",#N/A,274.4,291.7
9/6/1979,335.5,201.8,"75,211.00",397.7,"2,717.50",#N/A,"213,047.40","1,291.90","6,920.60",#N/A,#N/A,"165,182.10",#N/A,283.6,301.8
9/7/1979,329.2,197.7,"73,062.70",386.1,"2,637.20",#N/A,"206,753.50","1,253.80","6,716.20",#N/A,#N/A,"160,302.20",#N/A,275.6,292.9
9/10/1979,336.3,201.8,"74,343.60",391.3,"2,684.60",#N/A,"210,259.30","1,276.40","7,131.00",#N/A,#N/A,"163,194.60",#N/A,280.8,298.1
9/11/1979,339.5,204.1,"75,034.60",393.1,"2,708.40",#N/A,"212,106.80","1,287.60","7,193.60",#N/A,#N/A,"164,628.50",#N/A,282.3,300.2
9/12/1979,337.1,202.6,"74,928.00",391.6,"2,718.20",#N/A,"212,877.30","1,292.30","7,219.80",#N/A,#N/A,"165,226.60",#N/A,281.4,298.8
9/13/1979,333,200.5,"74,863.20",389.2,"2,722.70",#N/A,"213,232.80","1,294.40","7,231.80",#N/A,#N/A,"165,502.50",#N/A,280.3,298.2
9/14/1979,345.8,208.3,"77,158.80",401.7,"2,801.70",#N/A,"223,744.60","1,358.30","7,588.30",#N/A,#N/A,"173,661.30",#N/A,289.4,309.3
9/17/1979,351.8,211.6,"78,404.30",407.8,"2,875.40",#N/A,"219,189.60","1,325.20","7,069.40",#N/A,#N/A,"177,565.10",#N/A,289.3,312.4
9/18/1979,375.8,226,"83,085.70",432.6,"3,040.20",#N/A,"231,795.40","1,401.40","7,476.00",#N/A,#N/A,"187,777.00",#N/A,309.4,331.8
9/19/1979,369,221.7,"84,013.10",437.8,"3,090.10",#N/A,"235,604.60","1,424.50","7,598.90",#N/A,#N/A,"190,862.80",#N/A,312.2,334.8
9/20/1979,380,225.5,"82,666.80",438.2,"3,063.00",#N/A,"233,533.60","1,411.90","7,532.10",#N/A,#N/A,"189,185.10",#N/A,310,333.4
9/21/1979,369,218.7,"82,970.40",435.7,"3,040.70",#N/A,"231,834.20","1,401.70","7,477.20",#N/A,#N/A,"187,808.50",#N/A,311.2,330.6
9/24/1979,380.4,225.8,"84,025.40",440,"3,090.10",#N/A,"235,620.70","1,429.70","7,655.40",#N/A,#N/A,"190,394.50",#N/A,312.4,334
9/25/1979,376.7,223.7,"83,744.30",439.2,"3,072.20",#N/A,"234,832.30","1,424.90","7,629.70",#N/A,#N/A,"189,757.50",#N/A,311.5,334.3
9/26/1979,373.8,221.4,"81,538.70",432.4,"2,988.20",#N/A,"228,410.10","1,386.00","7,421.10",#N/A,#N/A,"184,567.90",#N/A,305.5,327.2
9/27/1979,395.5,232.7,"86,286.80",448.9,"3,091.60",#N/A,"236,309.20","1,433.90","7,677.70",#N/A,#N/A,"190,950.90",#N/A,318.2,342.3
9/28/1979,397.3,233.2,"89,088.50",460.7,"3,190.30",#N/A,"242,994.80","1,474.40","7,894.90",#N/A,#N/A,"191,720.60",#N/A,327.2,351.7
10/1/1979,414.8,243.3,"89,971.80",463.7,"3,220.00",#N/A,"249,698.90","1,504.40","8,113.90",#N/A,#N/A,"193,719.40",#N/A,329.5,353.5
10/2/1979,426,251.7,"98,479.70",507,"3,530.10",#N/A,"273,449.40","1,647.50","8,885.60",#N/A,#N/A,"212,145.20",#N/A,362,388.3
10/3/1979,402,238,"93,915.80",486.3,"3,392.30",#N/A,"262,772.60","1,583.20","8,538.70",#N/A,#N/A,"203,862.10",#N/A,346.7,371.9
10/4/1979,384,227.8,"88,097.60",459.5,"3,191.90",#N/A,"247,250.30","1,489.60","8,034.30",#N/A,#N/A,"191,819.70",#N/A,325.5,350.1
10/5/1979,385,228.5,"82,378.00",428.6,"2,981.60",#N/A,"230,961.70","1,391.50","7,505.00",#N/A,#N/A,"179,182.80",#N/A,304.4,326.6
10/8/1979,372,224.1,"85,050.00",439.1,"3,097.70",#N/A,"235,360.60","1,437.10","7,664.20",#N/A,#N/A,"187,099.00",#N/A,312.9,336.3
10/9/1979,385.8,233,"85,177.10",441.5,"3,082.00",#N/A,"234,018.30","1,429.00","7,620.50",#N/A,#N/A,"186,031.90",#N/A,309.8,335.4
10/10/1979,413,247.5,"92,305.80",480,"3,322.80",#N/A,"252,308.80","1,540.60","8,216.10",#N/A,#N/A,"200,571.90",#N/A,337.7,363.9
10/11/1979,401.5,241.1,"90,552.20",469.9,"3,256.40",#N/A,"247,262.80","1,509.80","8,051.80",#N/A,#N/A,"196,560.60",#N/A,331.2,357.4
10/12/1979,395,237.4,"88,219.70",455,"3,162.80",#N/A,"240,158.60","1,466.40","7,820.40",#N/A,#N/A,"190,913.20",#N/A,321.1,347.2
10/15/1979,402.9,242.7,"92,023.70",470.9,"3,288.70",#N/A,"250,415.90","1,520.70","8,146.40",#N/A,#N/A,"197,737.10",#N/A,331.8,359.5
10/16/1979,394.3,238,"92,475.90",468,"3,262.30",#N/A,"249,379.50","1,514.40","8,112.70",#N/A,#N/A,"196,918.70",#N/A,330,358.5
10/17/1979,386,233.3,"90,520.30",454.1,"3,174.30",#N/A,"242,648.40","1,473.50","7,893.70",#N/A,#N/A,"191,603.60",#N/A,320.3,348.7
10/18/1979,380.5,229.4,"88,734.10",450.6,"3,127.20",#N/A,"239,049.70","1,451.70","7,776.70",#N/A,#N/A,"188,761.90",#N/A,315.5,343.5
10/19/1979,393,236.9,"89,644.50",458.8,"3,178.30",#N/A,"242,960.10","1,475.40","7,903.90",#N/A,#N/A,"191,849.70",#N/A,320.9,349.2
10/22/1979,392,236.9,"92,412.10",467.4,"3,265.90",#N/A,"247,843.00","1,503.30","8,062.70",#N/A,#N/A,"195,705.40",#N/A,327.5,356.2
10/23/1979,385,233.4,"91,351.00",459.6,"3,229.50",#N/A,"247,088.00","1,498.70","8,038.20",#N/A,#N/A,"195,109.30",#N/A,325.1,350.6
10/24/1979,395,239,"91,215.10",460,"3,210.30",#N/A,"248,215.80","1,505.50","8,074.80",#N/A,#N/A,"195,999.80",#N/A,321.1,351.3
10/25/1979,391.8,236.8,"91,551.50",461,"3,225.40",#N/A,"249,383.00","1,512.60","8,112.80",#N/A,#N/A,"196,921.50",#N/A,323.6,354.1
10/26/1979,375,227.1,"87,847.50",442.7,"3,104.40",#N/A,"240,021.40","1,455.80","7,808.30",#N/A,#N/A,"189,529.20",#N/A,310.9,339.6
10/29/1979,374,227.1,"88,354.10",442.9,"3,110.70",#N/A,"234,062.50","1,422.20","7,627.60",#N/A,#N/A,"190,044.10",#N/A,312.2,339.9
10/30/1979,377.6,229.1,"89,523.80",444.4,"3,134.00",#N/A,"238,124.30","1,446.90","7,759.90",#N/A,#N/A,"193,342.00",#N/A,313,342.3
10/31/1979,382,231.5,"90,261.10",449.3,"3,142.60",#N/A,"239,598.90","1,455.90","7,808.00",#N/A,#N/A,"183,783.90",#N/A,315.5,346.9
11/1/1979,378.5,229.1,"90,343.70",449.2,"3,148.70",#N/A,"240,061.30","1,458.70","7,823.10",#N/A,#N/A,"184,138.50",#N/A,315.7,347.3
11/2/1979,372.8,224.9,"87,451.50",442.7,"3,101.90",#N/A,"236,453.00","1,436.80","7,705.50",#N/A,#N/A,"181,370.80",#N/A,308.7,338.7
11/5/1979,381,229.5,"89,567.30",448.3,"3,136.90",#N/A,"236,227.40","1,417.70","7,644.10",#N/A,#N/A,"183,580.00",#N/A,312.1,344
11/6/1979,384.3,232.4,"91,293.80",453.5,"3,191.60",#N/A,"238,832.50","1,433.40","7,728.30",#N/A,#N/A,"185,604.50",#N/A,317.7,349.5
11/7/1979,395,237.7,"94,304.40",464.2,"3,220.30",#N/A,"240,979.50","1,446.30","7,797.80",#N/A,#N/A,"187,273.10",#N/A,322.5,358
11/8/1979,389.5,235.3,"94,877.80",465.5,"3,251.30",#N/A,"243,406.70","1,460.80","7,876.40",#N/A,#N/A,"189,159.30",#N/A,326.9,360.5
11/9/1979,389.5,235.2,"94,910.30",463.6,"3,220.10",#N/A,"240,861.60","1,445.50","7,794.00",#N/A,#N/A,"187,181.50",#N/A,322.2,356.7
11/12/1979,393.3,238,"97,156.10",467.1,"3,216.60",#N/A,"245,613.50","1,474.80","7,981.00",#N/A,#N/A,"187,111.90",#N/A,325,360.4
11/13/1979,387.2,234.1,"95,666.80",459.3,"3,180.10",#N/A,"242,546.00","1,456.40","7,881.40",#N/A,#N/A,"184,775.00",#N/A,321.5,354.5
11/14/1979,390,234.6,"94,744.90",459.9,"3,147.90",#N/A,"242,893.20","1,458.50","7,892.70",#N/A,#N/A,"185,039.50",#N/A,321.7,355
11/15/1979,386,232.2,"95,632.20",458.7,"3,100.90",#N/A,"238,447.80","1,431.80","7,748.20",#N/A,#N/A,"181,652.90",#N/A,321.7,355.2
11/16/1979,390.4,234.2,"95,287.00",456.9,"3,072.20",#N/A,"236,247.20","1,418.60","7,676.70",#N/A,#N/A,"179,976.40",#N/A,319.3,354.3
11/19/1979,389.9,232.5,"95,623.40",459.8,"3,136.80",#N/A,"243,973.60","1,467.40","7,783.90",#N/A,#N/A,"179,599.00",#N/A,324.7,356.3
11/20/1979,387.8,231.5,"95,814.70",457.6,"3,150.60",#N/A,"244,919.50","1,473.10","7,814.10",#N/A,#N/A,"180,295.30",#N/A,323.5,355.3
11/21/1979,396.2,235.6,"98,469.90",465.6,"3,204.90",#N/A,"249,140.80","1,498.50","7,948.80",#N/A,#N/A,"183,402.80",#N/A,328.8,363.6
11/22/1979,393.2,234.3,"98,227.80",464.7,"3,189.70",#N/A,"247,953.60","1,491.40","7,910.90",#N/A,#N/A,"182,528.90",#N/A,327.2,361
11/23/1979,392,233.8,"97,141.70",458.7,"3,167.60",#N/A,"246,236.60","1,481.00","7,856.10",#N/A,#N/A,"181,264.90",#N/A,323.1,357.3
11/26/1979,395.3,235,"98,613.60",460.5,"3,172.00",#N/A,"248,124.50","1,468.80","7,916.40",#N/A,#N/A,"182,654.60",#N/A,325.3,359.8
11/27/1979,393.8,233.9,"98,172.40",460.9,"3,178.70",#N/A,"248,618.30","1,471.70","7,932.10",#N/A,#N/A,"183,018.20",#N/A,326.4,361
11/28/1979,411.2,244.1,"100,859.30",475.1,"3,250.60",#N/A,"254,243.70","1,505.00","8,111.60",#N/A,#N/A,"187,159.30",#N/A,334.3,369.3
11/29/1979,411.7,243.8,"102,304.20",481,"3,286.50",#N/A,"257,055.20","1,521.60","8,201.30",#N/A,#N/A,"189,228.90",#N/A,340.9,375.3
11/30/1979,415.7,244.9,"104,134.10",488.1,"3,310.30",#N/A,"258,912.70","1,532.60","8,260.50",#N/A,#N/A,"201,557.70",#N/A,345.7,381.4
12/3/1979,428.8,250.2,"106,564.90",499.2,"3,392.30",#N/A,"267,862.80","1,605.20","8,674.10",#N/A,#N/A,"205,514.00",#N/A,354.5,390.4
12/4/1979,431.2,253.4,"107,709.60",505.8,"3,520.00",#N/A,"274,476.10","1,644.90","8,888.30",#N/A,#N/A,"210,588.00",#N/A,359.8,396.4
12/5/1979,426.4,252.6,"104,888.50",497.8,"3,473.00",#N/A,"271,533.80","1,627.20","8,793.00",#N/A,#N/A,"208,330.50",#N/A,353.1,390.1
12/6/1979,433.8,256.4,"105,700.00",507.1,"3,513.10",#N/A,"274,661.40","1,646.00","8,894.30",#N/A,#N/A,"210,730.10",#N/A,359,394.9
12/7/1979,430.4,255.9,"103,067.20",499.5,"3,512.50",#N/A,"274,251.80","1,643.50","8,881.00",#N/A,#N/A,"210,415.80",#N/A,355,389.7
12/10/1979,431.2,256.1,"100,364.80",502.2,"3,521.20",#N/A,"269,363.70","1,629.30","8,779.20",#N/A,#N/A,"211,397.10",#N/A,357.2,389.9
12/11/1979,445.5,262.9,"103,219.20",515.1,"3,583.40",#N/A,"273,768.50","1,656.00","8,922.80",#N/A,#N/A,"214,854.00",#N/A,366.7,398.3
12/12/1979,446.3,263,"106,939.70",521.9,"3,648.80",#N/A,"277,653.50","1,679.50","9,049.40",#N/A,#N/A,"217,903.00",#N/A,371.8,407.4
12/13/1979,458.8,270.2,"110,462.50",535.7,"3,701.60",#N/A,"281,669.00","1,703.70","9,180.20",#N/A,#N/A,"221,054.30",#N/A,379.7,415
12/14/1979,456.8,269.8,"111,349.70",539.1,"3,714.00",#N/A,"282,865.90","1,711.00","9,219.30",#N/A,#N/A,"221,993.70",#N/A,379.6,416.8
12/17/1979,469.5,277,"109,990.90",540,"3,739.70",#N/A,"288,417.00","1,732.60","9,394.30",#N/A,#N/A,"222,626.10",#N/A,381.1,418
12/18/1979,477.8,281.2,"113,394.50",555.9,"3,832.30",#N/A,"296,494.80","1,781.10","9,657.40",#N/A,#N/A,"228,861.30",#N/A,391.6,429.2
12/19/1979,488.5,287.2,"117,982.00",580.4,"3,988.00",#N/A,"308,489.70","1,853.20","10,048.10",#N/A,#N/A,"238,120.00",#N/A,407.8,446.6
12/20/1979,471.5,277.6,"112,844.10",560.3,"3,863.10",#N/A,"298,743.90","1,794.70","9,730.60",#N/A,#N/A,"230,597.30",#N/A,394.7,432.3
12/21/1979,473.1,278.6,"113,275.70",558.2,"3,839.10",#N/A,"296,889.10","1,783.50","9,670.20",#N/A,#N/A,"229,165.60",#N/A,391.5,428.4
12/24/1979,473.1,277.4,"113,219.00",557.1,"3,831.70",#N/A,"295,553.10","1,874.80","9,632.20",#N/A,#N/A,"228,724.20",#N/A,391.8,429.1
12/25/1979,473.1,277.4,"113,219.00",557.1,"3,831.70",#N/A,"295,553.10","1,874.80","9,632.20",#N/A,#N/A,"228,724.20",#N/A,391.8,429.1
12/26/1979,473.1,277.4,"113,219.00",557.1,"3,831.70",#N/A,"295,553.10","1,874.80","9,632.20",#N/A,#N/A,"228,724.20",#N/A,391.8,429.1
12/27/1979,473.1,275.9,"121,724.60",597.2,"4,033.70",#N/A,"311,828.50","1,978.00","10,162.70",#N/A,#N/A,"241,319.50",#N/A,414.1,454.9
12/28/1979,512,299,"123,650.70",604.3,"4,106.50",#N/A,"316,467.40","2,007.50","10,313.80",#N/A,#N/A,"244,909.50",#N/A,425.3,465.5
12/31/1979,512,299.1,"125,630.30",611.8,"4,189.60",#N/A,"324,101.30","2,055.90","10,645.20",#N/A,#N/A,"253,615.90",#N/A,434.1,474.3
1/1/1980,512,299.1,"125,630.30",611.8,"4,189.60",#N/A,"324,101.30","2,055.90","10,645.20",#N/A,#N/A,"253,615.90",#N/A,434.1,474.3
1/2/1980,559.5,325.3,"133,142.80",650.6,"4,438.90",#N/A,"342,356.40","2,171.70","11,244.80",#N/A,#N/A,"267,900.90",#N/A,458.5,501.4
1/3/1980,634,368.7,"150,523.20",739.5,"5,023.00",#N/A,"387,410.40","2,457.50","12,724.60",#N/A,#N/A,"303,156.50",#N/A,522.1,570.2
1/4/1980,588,342.6,"139,976.90",696.3,"4,742.20",#N/A,"365,751.10","2,320.10","12,013.20",#N/A,#N/A,"286,207.80",#N/A,491.9,536.7
1/7/1980,633.5,368.2,"146,612.50",740.5,"4,985.10",#N/A,"395,937.80","2,439.30","12,798.80",#N/A,#N/A,"300,920.80",#N/A,523.7,567.7
1/8/1980,610,355.2,"144,534.50",720,"4,852.80",#N/A,"384,812.80","2,370.80","12,439.20",#N/A,#N/A,"292,465.50",#N/A,508.3,553.1
1/9/1980,607.2,353.2,"140,712.20",699.4,"4,746.40",#N/A,"373,756.50","2,302.70","12,081.80",#N/A,#N/A,"284,062.50",#N/A,494.1,538.3
1/10/1980,602.9,351.3,"143,335.50",709.1,"4,832.60",#N/A,"380,545.60","2,344.50","12,301.30",#N/A,#N/A,"289,222.40",#N/A,500.3,546.4
1/11/1980,623,363.7,"144,022.20",710.3,"4,851.20",#N/A,"382,010.00","2,353.50","12,348.60",#N/A,#N/A,"290,335.40",#N/A,501.2,548.8
1/14/1980,660,385,"152,960.90",755.3,"5,113.90",#N/A,"402,493.50","2,413.20","13,090.60",#N/A,#N/A,"305,773.50",#N/A,531.7,581
1/15/1980,684,400.4,"163,350.70",794.9,"5,385.80",#N/A,"423,529.00","2,539.40","13,774.80",#N/A,#N/A,"321,754.20",#N/A,559.3,615.2
1/16/1980,760,444.1,"182,227.20",889.5,"6,066.60",#N/A,"477,062.50","2,860.30","15,515.90",#N/A,#N/A,"362,423.50",#N/A,626.8,687.9
1/17/1980,750,438.5,"174,614.60",845.6,"5,751.90",#N/A,"452,318.90","2,712.00","14,711.10",#N/A,#N/A,"343,625.80",#N/A,596.8,655.4
1/18/1980,835,488,"197,571.00",958.6,"6,496.20",#N/A,"510,849.30","3,062.90","16,614.80",#N/A,#N/A,"388,091.20",#N/A,675.5,743.2
1/21/1980,850,497.9,"203,368.40",978.5,"6,710.00",#N/A,"528,259.40","3,163.10","17,236.50",#N/A,#N/A,"396,578.90",#N/A,687.4,760.3
1/22/1980,737.5,433.1,"182,912.20",883.9,"6,074.50",#N/A,"479,914.10","2,873.60","15,659.00",#N/A,#N/A,"360,284.70",#N/A,624.4,687.4
1/23/1980,695,407.4,"154,157.60",753.4,"5,166.90",#N/A,"408,211.10","2,444.30","13,319.50",#N/A,#N/A,"306,455.30",#N/A,531.4,584.4
1/24/1980,717,420.8,"170,461.30",824.3,"5,661.00",#N/A,"447,246.10","2,678.00","14,593.10",#N/A,#N/A,"335,759.90",#N/A,582.1,642.3
1/25/1980,668,392.4,"165,544.60",802.5,"5,533.20",#N/A,"437,150.80","2,617.60","14,263.70",#N/A,#N/A,"328,181.10",#N/A,565.1,626.8
1/28/1980,624,367.7,"151,060.70",731.7,"5,066.10",#N/A,"400,380.80","2,363.80","13,064.00",#N/A,#N/A,"300,576.90",#N/A,513.9,569.6
1/29/1980,674.3,397,"161,914.90",789.9,"5,432.20",#N/A,"429,945.70","2,538.40","14,028.60",#N/A,#N/A,"322,772.10",#N/A,553,611.8
1/30/1980,691,406.3,"168,187.90",817.5,"5,616.60",#N/A,"444,540.90","2,624.50","14,504.80",#N/A,#N/A,"333,729.10",#N/A,574.2,634.6
1/31/1980,653,385,"159,889.70",774.1,"5,329.60",#N/A,"421,828.90","2,490.50","13,763.80",#N/A,#N/A,"387,525.20",#N/A,546.1,603.8
2/1/1980,676.5,398.9,"162,339.90",780.8,"5,385.30",#N/A,"425,158.40","2,510.10","13,872.40",#N/A,#N/A,"390,583.90",#N/A,552.6,609.9
2/4/1980,669.8,394.5,"161,421.20",778.6,"5,330.70",#N/A,"420,003.70","2,499.20","13,572.30",#N/A,#N/A,"386,604.80",#N/A,549.9,606.3
2/5/1980,682,401.6,"158,624.50",767.7,"5,243.80",#N/A,"412,351.50","2,453.70","13,325.00",#N/A,#N/A,"379,561.10",#N/A,541,597.1
2/6/1980,709,416,"167,040.10",806.6,"5,467.30",#N/A,"429,925.20","2,558.30","13,892.90",#N/A,#N/A,"395,737.30",#N/A,569.9,627.8
2/7/1980,699.3,411,"169,113.20",815.6,"5,560.20",#N/A,"437,230.20","2,601.70","14,129.00",#N/A,#N/A,"402,461.50",#N/A,575.5,634.2
2/8/1980,692,407.2,"166,396.40",797.8,"5,443.80",#N/A,"427,882.80","2,546.10","13,826.90",#N/A,#N/A,"393,857.30",#N/A,562.8,621.3
2/11/1980,710.5,416.9,"172,540.40",828.4,"5,636.60",#N/A,"442,884.60","2,672.60","14,311.70",#N/A,#N/A,"407,666.20",#N/A,583.9,645.5
2/12/1980,694.5,408.2,"170,027.70",816.6,"5,567.60",#N/A,"437,614.50","2,640.80","14,141.40",#N/A,#N/A,"402,815.20",#N/A,574.7,636
2/13/1980,696.8,408.2,"168,263.80",806.8,"5,475.30",#N/A,"430,360.70","2,597.00","13,907.00",#N/A,#N/A,"396,138.20",#N/A,566.5,628.5
2/14/1980,682,399.8,"167,463.90",798.4,"5,405.70",#N/A,"424,891.40","2,564.00","13,730.30",#N/A,#N/A,"391,103.80",#N/A,560.2,621.4
2/15/1980,667,391.9,"163,960.40",783.2,"5,352.20",#N/A,"419,729.70","2,532.90","13,563.50",#N/A,#N/A,"386,352.60",#N/A,548.8,607.4
2/18/1980,661.5,389,"162,932.80",773.7,"5,260.20",#N/A,"415,558.40","2,488.20","13,506.80",#N/A,#N/A,"380,859.90",#N/A,540.9,600.5
2/19/1980,652.3,385.1,"162,367.10",767.3,"5,292.90",#N/A,"417,829.40","2,501.80","13,580.60",#N/A,#N/A,"382,941.30",#N/A,537,599.5
2/20/1980,606,357.6,"153,816.80",721.2,"4,980.60",#N/A,"393,356.90","2,355.20","12,785.20",#N/A,#N/A,"361,902.60",#N/A,507.5,566.1
2/21/1980,665,392.3,"158,940.80",744.1,"5,138.40",#N/A,"405,376.70","2,427.20","13,175.80",#N/A,#N/A,"372,961.30",#N/A,523.8,586
2/22/1980,630,373.4,"159,073.90",740.7,"5,138.10",#N/A,"405,355.80","2,427.10","13,175.20",#N/A,#N/A,"372,942.10",#N/A,521,584.5
2/25/1980,616.5,366.2,"155,220.80",719.2,"4,992.90",#N/A,"390,453.70","2,333.10","12,708.60",#N/A,#N/A,"362,299.80",#N/A,505.6,568
2/26/1980,642.3,381.8,"157,881.50",731.9,"5,092.10",#N/A,"397,850.30","2,377.30","12,949.40",#N/A,#N/A,"369,163.10",#N/A,514.9,579.5
2/27/1980,636,377.8,"156,184.60",719.9,"5,022.30",#N/A,"391,148.90","2,337.30","12,731.20",#N/A,#N/A,"362,944.90",#N/A,508.7,572.4
2/28/1980,646,383.8,"158,453.00",731,"5,097.40",#N/A,"397,179.60","2,373.30","12,927.50",#N/A,#N/A,"368,540.80",#N/A,515.2,580.6
2/29/1980,637,381.5,"161,056.00",732.6,"5,138.10",#N/A,"400,528.20","2,393.30","13,036.50",#N/A,#N/A,"371,647.90",#N/A,516.8,583.7
3/3/1980,633.8,380.8,"157,829.40",727.8,"5,159.60",#N/A,"402,031.70","2,403.70","13,041.20",#N/A,#N/A,"375,020.30",#N/A,513.8,581.7
3/4/1980,631.3,380.2,"155,964.80",729.3,"5,137.20",#N/A,"400,526.70","2,394.70","12,992.30",#N/A,#N/A,"373,616.30",#N/A,524.2,575.7
3/5/1980,643.5,387.8,"158,456.90",735,"5,200.40",#N/A,"405,088.50","2,421.90","13,140.30",#N/A,#N/A,"377,871.70",#N/A,517.8,584.9
3/6/1980,626,378.6,"157,449.70",731.5,"5,144.00",#N/A,"401,787.80","2,402.20","13,033.30",#N/A,#N/A,"374,792.80",#N/A,510.8,576.3
3/7/1980,609,368.7,"149,300.30",696.8,"4,893.20",#N/A,"382,370.90","2,286.10","12,403.40",#N/A,#N/A,"356,680.40",#N/A,486.7,549.2
3/10/1980,585,356,"149,108.20",700.5,"4,909.20",#N/A,"376,246.80","2,254.30","12,249.10",#N/A,#N/A,"358,492.40",#N/A,486.8,550.4
3/11/1980,570.3,347.6,"140,653.20",662.5,"4,616.10",#N/A,"353,945.30","2,120.70","11,523.10",#N/A,#N/A,"337,243.20",#N/A,459.9,518.9
3/12/1980,585.7,356.2,"144,158.70",678.7,"4,709.70",#N/A,"361,126.70","2,163.70","11,756.90",#N/A,#N/A,"344,085.70",#N/A,470.5,532.1
3/13/1980,556.5,340.7,"142,477.00",671.2,"4,667.50",#N/A,"357,884.60","2,144.30","11,651.30",#N/A,#N/A,"340,996.70",#N/A,463.9,524.8
3/14/1980,523,322.6,"125,192.70",592.4,"4,093.90",#N/A,"314,468.60","1,884.10","10,237.90",#N/A,#N/A,"299,629.30",#N/A,407,459.3
3/17/1980,484,304.9,"119,725.50",568.9,"3,933.40",#N/A,"299,313.70","1,801.40","9,764.80",#N/A,#N/A,"289,961.90",#N/A,388.9,440.4
3/18/1980,481.5,303.6,"117,852.00",558.8,"3,844.20",#N/A,"294,359.80","1,771.60","9,603.20",#N/A,#N/A,"285,162.80",#N/A,384,436.1
3/19/1980,527,331.6,"127,738.30",604.2,"4,181.70",#N/A,"319,345.80","1,921.90","10,418.30",#N/A,#N/A,"309,368.10",#N/A,416.2,473
3/20/1980,561,351.6,"139,356.80",661.2,"4,553.70",#N/A,"347,754.00","2,092.90","11,345.10",#N/A,#N/A,"336,888.70",#N/A,453.7,515.7
3/21/1980,525,331,"133,167.00",632,"4,367.80",#N/A,"334,451.80","2,012.90","10,911.10",#N/A,#N/A,"324,002.10",#N/A,432.9,492.8
3/24/1980,558.3,353.8,"135,533.00",644.7,"4,441.00",#N/A,"339,604.70","2,023.00","11,049.40",#N/A,#N/A,"328,849.30",#N/A,440.3,500.3
3/25/1980,547.3,348,"136,687.00",653.3,"4,474.40",#N/A,"341,241.90","2,032.80","11,102.70",#N/A,#N/A,"330,434.60",#N/A,444,505.8
3/26/1980,507.5,322,"130,772.00",621.9,"4,272.90",#N/A,"325,878.00","1,941.30","10,602.80",#N/A,#N/A,"315,557.30",#N/A,424.6,484.2
3/27/1980,485.3,311.6,"121,528.00",577.2,"3,975.00",#N/A,"304,512.50","1,814.00","9,907.70",#N/A,#N/A,"294,868.40",#N/A,393.5,448.6
